Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
66.2000,1.2435,5.1897,4.1735
66.4000,1.1675,4.8743,4.175
66.6000,0.7005,2.9253,4.176
66.8000,0.697,2.91,4.175
67.0000,0.8965,3.7478,4.1805
67.2000,1.255,5.2396,4.175
67.4000,1.294,5.4025,4.175
67.6000,1.415,5.9062,4.174
67.8000,1.1405,4.7559,4.17
68.0000,1.377,5.7586,4.182
68.2000,1.2715,5.3066,4.1735
68.4000,1.3,5.4275,4.175
68.6000,0.574,2.397,4.176
68.8000,1.2105,5.0611,4.181
69.0000,1.1395,4.7574,4.175
69.2000,1.2005,5.0121,4.175
69.4000,1.1855,4.9477,4.1735
69.6000,0.684,2.8564,4.176
69.8000,1.185,4.9474,4.175
70.0000,1.3785,5.7552,4.175
70.2000,1.0375,4.33,4.1735
70.4000,1.3155,5.4922,4.175
70.6000,0.7915,3.3053,4.176
70.8000,1.2725,5.3127,4.175
71.0000,1.3495,5.6342,4.175
71.2000,1.3165,5.4931,4.1725
71.4000,1.334,5.5708,4.176
71.6000,1.3085,5.463,4.175
71.8000,1.2925,5.3962,4.175
72.0000,1.6435,6.8707,4.1805
72.2000,1.416,5.9104,4.174
72.4000,1.413,5.8993,4.175
72.6000,1.6075,6.7153,4.1775
72.8000,1.5695,6.5566,4.1775
73.0000,1.3845,5.7782,4.1735
73.2000,1.336,5.5758,4.1735
73.4000,0.9955,4.1677,4.1865
73.6000,0.8675,3.6136,4.1655
73.8000,1.173,4.8973,4.175
74.0000,1.39,5.806,4.177
74.2000,1.2805,5.3461,4.175
74.4000,1.312,5.4868,4.182
74.6000,1.194,4.9861,4.176
74.8000,1.2145,5.0687,4.1735
75.0000,1.405,5.8645,4.174
75.2000,1.3345,5.5702,4.174
75.4000,1.258,5.2509,4.174
75.6000,1.315,5.4901,4.175
75.8000,1.166,4.8663,4.1735
76.0000,1.314,5.486,4.175
76.2000,1.308,5.4609,4.175
76.4000,1.2415,5.1833,4.175
76.6000,0.7095,2.9622,4.175
76.8000,1.2115,5.055,4.1725
77.0000,1.0105,4.2138,4.17
77.2000,1.4275,5.9612,4.176
77.4000,1.4985,6.2562,4.175
77.6000,0.884,3.6907,4.175
77.8000,1.3525,5.6528,4.1795
78.0000,1.4475,6.0411,4.1735
78.2000,1.467,6.1233,4.174
78.4000,1.0585,4.4166,4.1725
78.6000,0.9445,3.9433,4.175
78.8000,1.1285,4.7126,4.176
79.0000,1.343,5.6023,4.1715
79.2000,1.1325,4.7237,4.171
79.4000,0.789,3.2921,4.1725
79.6000,1.3885,5.7935,4.1725
79.8000,0.973,4.0598,4.1725
80.0000,1.22,5.1033,4.183
80.2000,1.0075,4.2063,4.175
80.4000,1.153,4.8138,4.175
80.6000,0.8315,3.4703,4.1735
80.8000,1.137,4.747,4.175
81.0000,1.4295,5.9682,4.175
81.2000,1.242,5.1965,4.184
81.4000,0.93,3.8772,4.169
81.6000,1.1375,4.7474,4.1735
81.8000,1.274,5.317,4.1735
82.0000,1.3825,5.7699,4.1735
82.2000,1.414,5.9049,4.176
82.4000,1.275,5.3231,4.175
82.6000,1.252,5.2284,4.176
82.8000,1.4225,5.9404,4.176
83.0000,1.344,5.6112,4.175
83.2000,1.019,4.2518,4.1725
83.4000,1.5375,6.4137,4.1715
83.6000,1.496,6.2436,4.1735
83.8000,1.653,6.8996,4.174
84.0000,1.222,5.1006,4.174
84.2000,1.2745,5.3223,4.176
84.4000,1.1585,4.8367,4.175
84.6000,0.6875,2.8669,4.17
84.8000,1.335,5.5763,4.177
85.0000,1.4355,5.9946,4.176
85.2000,1.2765,5.323,4.17
85.4000,1.236,5.1591,4.174
85.6000,1.32,5.5123,4.176
85.8000,1.499,6.2561,4.1735
86.0000,1.3885,5.7984,4.176
86.2000,1.317,5.4998,4.176
86.4000,1.06,4.4266,4.176
86.6000,0.7245,3.0248,4.175
86.8000,1.371,5.7239,4.175
87.0000,1.3195,5.5089,4.175
87.2000,0.8045,3.3588,4.175
87.4000,1.3565,5.6634,4.175
87.6000,1.225,5.1144,4.175
87.8000,1.221,5.0977,4.175
88.0000,1.45,6.0538,4.175
88.2000,1.181,4.9295,4.174
88.4000,1.1965,4.9996,4.1785
88.6000,0.924,3.8545,4.1715
88.8000,1.4305,5.9723,4.175
89.0000,1.474,6.1525,4.174
89.2000,1.5045,6.2813,4.175
89.4000,1.2775,5.3272,4.17
89.6000,1.0185,4.2451,4.168
89.8000,1.1285,4.7098,4.1735
90.0000,1.445,6.0329,4.175
90.2000,1.177,4.914,4.175
90.4000,0.863,3.603,4.175
90.6000,0.77,3.2148,4.175
90.8000,1.1375,4.7491,4.175
91.0000,1.224,5.1102,4.175
91.2000,1.335,5.5736,4.175
91.4000,1.158,4.8347,4.175
91.6000,0.7065,2.9503,4.176
91.8000,1.157,4.8305,4.175
92.0000,1.2855,5.3657,4.174
92.2000,1.437,5.9973,4.1735
92.4000,1.2295,5.1332,4.175
92.6000,1.3575,5.6655,4.1735
92.8000,1.384,5.7796,4.176
93.0000,1.232,5.1344,4.1675
93.2000,1.2715,5.3072,4.174
93.4000,1.2465,5.2041,4.175
93.6000,1.2245,5.1105,4.1735
93.8000,1.2255,5.1165,4.175
94.0000,0.9365,3.9085,4.1735
94.2000,1.0735,4.4808,4.174
94.4000,0.853,3.5613,4.175
94.6000,1.387,5.7907,4.175
94.8000,1.429,5.9646,4.174
95.0000,1.3665,5.7031,4.1735
95.2000,1.3695,5.7177,4.175
95.4000,1.2295,5.1332,4.175
95.6000,1.1275,4.7175,4.184
95.8000,1.1355,4.7407,4.175
96.0000,1.328,5.5457,4.176
96.2000,1.1705,4.8857,4.174
96.4000,1.2015,5.0187,4.177
96.6000,0.671,2.8014,4.175
96.8000,1.201,5.013,4.174
97.0000,1.5565,6.4984,4.175
97.2000,1.1375,4.7411,4.168
97.4000,1.2245,5.1111,4.174
97.6000,1.2465,5.2023,4.1735
97.8000,0.9055,3.7823,4.177
98.0000,1.2745,5.321,4.175
98.2000,1.219,5.0893,4.175
98.4000,1.088,4.5413,4.174
98.6000,1.4255,5.9515,4.175
98.8000,1.3205,5.5131,4.175
99.0000,1.344,5.6112,4.175
99.2000,1.511,6.3084,4.175
99.4000,1.372,5.7281,4.175
99.6000,0.958,3.9997,4.175
99.8000,1.273,5.3148,4.175
100.0000,1.363,5.6905,4.175
100.2000,1.578,6.5882,4.175
100.4000,1.4175,5.923,4.1785
100.6000,0.912,3.8099,4.1775
100.8000,1.3205,5.5118,4.174
101.0000,1.45,6.0603,4.1795
101.2000,1.485,6.1976,4.1735
101.4000,1.098,4.5831,4.174
101.6000,1.2725,5.3114,4.174
101.8000,1.1605,4.8439,4.174
102.0000,1.308,5.4596,4.174
102.2000,1.0845,4.5262,4.1735
102.4000,1.218,5.0864,4.176
102.6000,0.893,3.7283,4.175
102.8000,1.2385,5.1707,4.175
103.0000,1.3945,5.822,4.175
103.2000,1.2825,5.3544,4.175
103.4000,1.2555,5.2405,4.174
103.6000,0.899,3.7533,4.175
103.8000,1.2885,5.3776,4.1735
104.0000,1.2395,5.1731,4.1735
104.2000,1.434,5.9948,4.1805
104.4000,1.3705,5.7314,4.182
104.6000,1.0375,4.3373,4.1805
104.8000,1.412,5.893,4.1735
105.0000,1.395,5.822,4.1735
105.2000,1.2915,5.3907,4.174
105.4000,1.399,5.8373,4.1725
105.6000,0.731,3.0527,4.176
105.8000,1.29,5.3858,4.175
106.0000,1.106,4.6176,4.175
106.2000,0.7175,2.9945,4.1735
106.4000,1.0505,4.3858,4.175
106.6000,0.5485,2.29,4.175
106.8000,1.2375,5.1666,4.175
107.0000,1.2755,5.3252,4.175
107.2000,1.0545,4.4036,4.176
107.4000,1.174,4.9015,4.175
107.6000,0.769,3.2094,4.1735
107.8000,1.3245,5.5298,4.175
108.0000,1.282,5.3511,4.174
108.2000,1.3155,5.4922,4.175
108.4000,1.171,4.8889,4.175
108.6000,1.246,5.2021,4.175
108.8000,1.241,5.1799,4.174
109.0000,1.435,5.9911,4.175
109.2000,0.848,3.5412,4.176
109.4000,1.243,5.1895,4.175
109.6000,0.7975,3.3296,4.175
109.8000,1.251,5.2229,4.175
110.0000,1.3085,5.4617,4.174
110.2000,1.493,6.231,4.1735
110.4000,1.532,6.3961,4.175
110.6000,1.048,4.3791,4.1785
110.8000,1.442,6.0204,4.175
111.0000,1.324,5.5277,4.175
111.2000,1.33,5.5541,4.176
111.4000,1.0545,4.4025,4.175
111.6000,0.585,2.4424,4.175
111.8000,1.1415,4.7658,4.175
112.0000,1.1945,4.9841,4.1725
112.2000,1.376,5.7531,4.181
112.4000,1.1875,4.9548,4.1725
112.6000,1.4395,6.0085,4.174
112.8000,1.277,5.3328,4.176
113.0000,0.999,4.1708,4.175
113.2000,1.369,5.7156,4.175
113.4000,1.1945,4.9882,4.176
113.6000,0.746,3.1153,4.176
113.8000,1.1885,4.9632,4.176
114.0000,1.271,5.3064,4.175
114.2000,1.1905,4.9703,4.175
114.4000,1.2925,5.3962,4.175
114.6000,1.237,5.1632,4.174
114.8000,1.2025,5.0204,4.175
115.0000,1.283,5.3552,4.174
115.2000,1.2455,5.2,4.175
115.4000,0.763,3.1863,4.176
115.6000,0.758,3.1647,4.175
115.8000,1.4855,6.2072,4.1785
116.0000,1.26,5.2605,4.175
116.2000,1.031,4.3008,4.1715
116.4000,1.2725,5.3127,4.175
116.6000,0.826,3.4494,4.176
116.8000,1.2805,5.3461,4.175
117.0000,1.2975,5.4184,4.176
117.2000,1.4005,5.8499,4.177
117.4000,1.094,4.5696,4.177
117.6000,1.158,4.8347,4.175
117.8000,1.056,4.4099,4.176
118.0000,1.348,5.6245,4.1725
118.2000,1.2855,5.3682,4.176
118.4000,1.3675,5.7107,4.176
118.6000,1.3995,5.8429,4.175
118.8000,1.3385,5.5849,4.1725
119.0000,1.331,5.5516,4.171
119.2000,1.2715,5.3085,4.175
119.4000,1.308,5.4622,4.176
119.6000,1.2765,5.3294,4.175
119.8000,1.324,5.5257,4.1735
