Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
93.8000,0.77,3.2148,4.175
94.0000,0.773,3.2265,4.174
94.2000,0.6055,2.5295,4.1775
94.4000,0.685,2.8599,4.175
94.6000,0.7955,3.324,4.1785
94.8000,0.771,3.2197,4.176
95.0000,0.747,3.1202,4.177
95.2000,0.7015,2.9305,4.1775
95.4000,0.646,2.6987,4.1775
95.6000,0.701,2.9274,4.176
95.8000,0.7165,2.9921,4.176
96.0000,0.7925,3.3123,4.1795
96.2000,0.74,3.091,4.177
96.4000,0.736,3.0735,4.176
96.6000,0.7245,3.0273,4.1785
96.8000,0.728,3.0409,4.177
97.0000,0.7715,3.2218,4.176
97.2000,0.75,3.1339,4.1785
97.4000,0.751,3.1381,4.1785
97.6000,0.723,3.0185,4.175
97.8000,0.726,3.0311,4.175
98.0000,0.752,3.143,4.1795
98.2000,0.7505,3.1326,4.174
98.4000,0.6815,2.8466,4.177
98.6000,0.711,2.9702,4.1775
98.8000,0.73,3.0521,4.181
99.0000,0.7255,3.0297,4.176
99.2000,0.5575,2.3287,4.177
99.4000,0.6815,2.8436,4.1725
99.6000,0.7705,3.2203,4.1795
99.8000,0.777,3.2459,4.1775
100.0000,0.7235,3.0246,4.1805
100.2000,0.6165,2.5751,4.177
100.4000,0.7625,3.1834,4.175
100.6000,0.7385,3.0832,4.175
100.8000,0.794,3.3185,4.1795
101.0000,0.7205,3.0106,4.1785
101.2000,0.735,3.0705,4.1775
101.4000,0.621,2.5948,4.1785
101.6000,0.712,2.9751,4.1785
101.8000,0.7725,3.2294,4.1805
102.0000,0.746,3.1146,4.175
102.2000,0.7345,3.0658,4.174
102.4000,0.6915,2.8884,4.177
102.6000,0.686,2.8641,4.175
102.8000,0.7235,3.0221,4.177
103.0000,0.6805,2.8435,4.1785
103.2000,0.68,2.8404,4.177
103.4000,0.6955,2.9044,4.176
103.6000,0.7485,3.1302,4.182
103.8000,0.713,2.9786,4.1775
104.0000,0.785,3.2774,4.175
104.2000,0.739,3.0853,4.175
104.4000,0.7605,3.1785,4.1795
104.6000,0.683,2.8539,4.1785
104.8000,0.7915,3.3053,4.176
105.0000,0.7665,3.2036,4.1795
105.2000,0.726,3.0336,4.1785
105.4000,0.7815,3.2635,4.176
105.6000,0.684,2.8588,4.1795
105.8000,0.7415,3.0958,4.175
106.0000,0.74,3.0939,4.181
106.2000,0.676,2.823,4.176
106.4000,0.7745,3.2362,4.1785
106.6000,0.7685,3.2119,4.1795
106.8000,0.773,3.2273,4.175
107.0000,0.76,3.1738,4.176
107.2000,0.7475,3.1242,4.1795
107.4000,0.775,3.2383,4.1785
107.6000,0.764,3.1905,4.176
107.8000,0.654,2.7327,4.1785
108.0000,0.6745,2.8184,4.1785
108.2000,0.7935,3.3156,4.1785
108.4000,0.715,2.9869,4.1775
108.6000,0.703,2.9357,4.176
108.8000,0.7865,3.2864,4.1785
109.0000,0.7985,3.3373,4.1795
109.2000,0.7015,2.9337,4.182
109.4000,0.683,2.8529,4.177
109.6000,0.743,3.1035,4.177
109.8000,0.6865,2.8675,4.177
110.0000,0.7695,3.2161,4.1795
110.2000,0.771,3.2205,4.177
110.4000,0.7695,3.2146,4.1775
110.6000,0.62,2.5897,4.177
110.8000,0.823,3.4381,4.1775
111.0000,0.779,3.2558,4.1795
111.2000,0.762,3.184,4.1785
111.4000,0.7495,3.131,4.1775
111.6000,0.765,3.1954,4.177
111.8000,0.761,3.1791,4.1775
112.0000,0.704,2.9406,4.177
112.2000,0.7705,3.2203,4.1795
112.4000,0.728,3.0419,4.1785
112.6000,0.758,3.1665,4.1775
112.8000,0.7255,3.0297,4.176
113.0000,0.7555,3.1576,4.1795
113.2000,0.7565,3.1599,4.177
113.4000,0.783,3.2725,4.1795
113.6000,0.7555,3.155,4.176
113.8000,0.7755,3.2397,4.1775
114.0000,0.7195,3.0046,4.176
114.2000,0.6875,2.8696,4.174
114.4000,0.5975,2.4952,4.176
114.6000,0.762,3.184,4.1785
114.8000,0.785,3.2774,4.175
115.0000,0.768,3.2099,4.1795
115.2000,0.7405,3.0916,4.175
115.4000,0.742,3.0986,4.176
115.6000,0.6855,2.8626,4.176
115.8000,0.693,2.8971,4.1805
116.0000,0.7385,3.0866,4.1795
116.2000,0.7495,3.1325,4.1795
116.4000,0.6995,2.9229,4.1785
116.6000,0.771,3.2205,4.177
116.8000,0.798,3.3324,4.176
117.0000,0.783,3.2698,4.176
117.2000,0.666,2.7835,4.1795
117.4000,0.691,2.8856,4.176
117.6000,0.81,3.3854,4.1795
117.8000,0.764,3.1916,4.1775
118.0000,0.7835,3.2746,4.1795
118.2000,0.6845,2.8595,4.1775
118.4000,0.716,2.9907,4.177
118.6000,0.7735,3.234,4.181
118.8000,0.734,3.0663,4.1775
119.0000,0.7455,3.1143,4.1775
119.2000,0.7905,3.3031,4.1785
119.4000,0.772,3.225,4.1775
119.6000,0.777,3.2467,4.1785
119.8000,0.7525,3.1432,4.177
